file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
plugins/org.eclipse.ease/src/org/eclipse/ease/BreakException.java,1,14,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
plugins/org.eclipse.ease.modules.modeling/src/org/eclipse/ease/modules/modeling/NotationModule.java,1,28,4,3,1,0,4,1,0,1,2,0,1,0,0,0,4,0,2,0,2,1,2,0,0,0
plugins/org.eclipse.ease.lang.javascript/src/org/eclipse/ease/lang/javascript/JavaScriptHeaderParser.java,1,23,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/modules/decorators/ModulesExplorerMethodDecorator.java,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.modules.platform/src/org/eclipse/ease/modules/platform/UIModule.java,1,271,41,0,1,0,14,4,0,0,2,15,12,0,0,0,5,4,0,0,11,0,1,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/debugging/ScriptDebugProcess.java,1,44,7,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/console/actions/ConsoleMessages.java,1,19,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/console/actions/ShowStandardErrorAction.java,1,20,1,1,0,0,3,1,0,1,3,0,1,0,0,0,2,1,1,0,0,0,3,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/console/actions/RemoveCurrentConsoleAction.java,1,44,3,1,0,0,3,1,0,1,2,0,0,0,1,0,4,1,1,0,5,1,3,0,0,0
plugins/org.eclipse.ease.ui/src-gen/org/eclipse/ease/ui/repository/util/RepositoryResourceImpl.java,1,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/IExecutionListener.java,1,10,0,1,0,0,1,0,0,0,0,7,0,0,0,5,0,6,0,5,2,6,0,19,0,0
plugins/org.eclipse.ease.modules.modeling/src/org/eclipse/ease/modules/modeling/impl/SelectorWrapper.java,1,55,0,7,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,2,7,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/scripts/repository/IScriptListener.java,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,4,0,3,1,4,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/launching/MainTab.java,1,245,8,0,1,0,3,1,0,1,24,0,0,0,0,0,4,0,0,0,7,0,20,0,0,0
plugins/org.eclipse.ease.modules.modeling/src/org/eclipse/ease/modules/modeling/PapyrusModule.java,1,162,22,0,4,0,4,0,2,0,3,0,1,0,0,0,5,0,4,0,3,0,1,0,0,0
plugins/org.eclipse.ease.lang.javascript.ui/src/org/eclipse/ease/lang/javascript/ui/ModuleProposalCalculator.java,1,52,3,2,1,0,2,1,0,0,2,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0
plugins/org.eclipse.ease.lang.javascript.rhino.debugger/src/org/eclipse/ease/lang/javascript/rhino/debugger/actions/ViewFilterAction.java,1,101,1,2,1,0,1,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/handler/StopScriptExecution.java,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
developers/org.eclipse.ease.helpgenerator/src/org/eclipse/ease/modules/WrapToScript.java,1,11,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,1,0,1,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/Logger.java,1,42,3,18,3,18,1,26,0,0,6,35,0,0,0,0,0,23,0,0,0,0,3,0,0,0
plugins/org.eclipse.ease.lang.javascript/src/org/eclipse/ease/lang/javascript/JavaScriptHelper.java,1,23,0,7,0,7,0,3,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.modules.modeling/src/org/eclipse/ease/modules/modeling/Activator.java,1,22,0,1,0,1,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/Activator.java,1,43,0,14,0,14,0,10,0,0,0,33,0,0,0,0,0,5,0,0,0,0,0,23,0,0
developers/org.eclipse.ease.helpgenerator/src/org/eclipse/ease/helpgenerator/IMemento.java,1,24,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,19,0,2,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/view/ScriptExplorerView.java,1,33,3,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/handler/ToggleScriptPane.java,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.lang.javascript.rhino.debugger/src/org/eclipse/ease/lang/javascript/rhino/debugger/model/RhinoDebugModelPresentation.java,1,80,5,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/modules/ui/ModulesDragListener.java,1,38,2,1,1,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/scripts/repository/RepositoryServiceFactory.java,1,14,1,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/completion/ModuleCompletionProvider.java,1,112,10,3,1,2,5,2,0,0,5,1,0,1,1,0,6,2,2,2,5,0,1,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/tools/ContributionTools.java,1,60,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src-gen/org/eclipse/ease/ui/repository/IScript.java,1,18,0,50,0,0,1,0,0,0,0,6,1,0,0,1,1,28,0,11,1,45,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/view/ModuleExplorerView.java,1,56,11,0,1,0,5,0,1,0,3,0,0,0,0,0,5,0,0,0,2,0,2,0,0,0
plugins/org.eclipse.ease.ui/src-gen/org/eclipse/ease/ui/repository/impl/StorageImpl.java,1,82,1,1,0,0,0,1,0,1,8,0,0,0,1,0,4,0,2,0,1,1,7,0,0,0
plugins/org.eclipse.ease.modules.modeling/src/org/eclipse/ease/modules/modeling/ISelector.java,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,3,0,0,0,0
plugins/org.eclipse.ease.modules.modeling/src/org/eclipse/ease/modules/modeling/selector/GMFNotationSelector.java,1,22,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/handler/EditScript.java,1,90,7,0,2,0,4,1,1,0,4,1,0,0,0,0,5,1,0,0,3,0,0,1,0,0
plugins/org.eclipse.ease.ui/src-gen/org/eclipse/ease/ui/repository/impl/ParameterMapImpl.java,1,125,0,1,0,0,0,2,0,1,11,2,0,0,0,0,1,0,0,0,0,1,11,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/modules/ui/ModulesDecoratedLabelProvider.java,1,21,3,1,1,0,3,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0
plugins/org.eclipse.ease/src/org/eclipse/ease/modules/ScriptParameter.java,1,54,0,71,0,2,0,2,0,0,0,26,0,0,0,0,0,7,0,0,0,2,0,23,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/debugging/events/StackFramesEvent.java,1,17,0,3,0,0,1,2,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src-gen/org/eclipse/ease/ui/repository/impl/ScriptImpl.java,1,289,34,1,10,0,7,1,0,1,45,0,1,0,1,0,10,0,18,0,10,1,36,0,0,0
plugins/org.eclipse.ease.lang.javascript.ui/src/org/eclipse/ease/lang/javascript/ui/ModuleCompletionProposal.java,1,66,4,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/modules/NativeEnvironment.java,1,7,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/modules/ui/ModulesComposite.java,1,58,3,10,0,0,5,3,4,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/debugging/EventDispatchJob.java,1,81,2,3,0,0,0,3,0,1,0,0,0,0,0,0,3,1,0,0,7,5,0,0,0,0
plugins/org.eclipse.ease.modules.platform/src/org/eclipse/ease/modules/platform/PlatformModule.java,1,99,3,0,0,0,1,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/scripts/ScriptStorage.java,1,38,5,9,1,1,3,4,2,0,3,1,0,2,0,0,2,1,0,4,2,1,0,0,0,1
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/preferences/TextFieldEditor.java,1,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.modules.modeling/src/org/eclipse/ease/modules/modeling/WorkbenchModule.java,1,42,2,0,0,0,3,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0
plugins/org.eclipse.ease.modules.modeling/src/org/eclipse/ease/modules/modeling/EcoreModule.java,1,371,55,8,9,1,13,2,3,0,25,0,1,2,0,0,11,0,0,4,2,0,7,1,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/tools/AbstractPopupItem.java,1,26,0,8,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,10,0,10,0,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/debugging/events/ScriptReadyEvent.java,1,21,0,5,0,0,2,2,0,1,0,0,1,0,1,0,1,2,0,0,2,0,0,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/urlhandler/WorkspaceURLStreamHandlerService.java,1,13,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/scripts/repository/impl/ParameterDelta.java,1,28,0,14,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/scripts/repository/impl/ScriptContributionItem.java,1,84,10,4,2,0,3,2,0,4,3,0,1,0,0,0,3,0,3,0,4,0,3,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/scripts/repository/impl/ScriptContributionFactory.java,1,50,3,5,0,0,2,1,2,1,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0
plugins/org.eclipse.ease/src/org/eclipse/ease/tools/ResourceTools.java,1,240,0,66,0,66,1,19,0,0,5,67,0,0,0,0,1,18,0,0,0,0,5,0,0,0
plugins/org.eclipse.ease.lang.javascript.rhino.debugger/src/org/eclipse/ease/lang/javascript/rhino/debugger/actions/ModuleFilterAction.java,1,23,3,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/console/ScriptConsole.java,1,139,7,15,3,3,3,7,0,0,11,3,0,0,2,0,6,6,2,0,11,8,9,0,0,0
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/perspectives/ScriptingPerspective.java,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
plugins/org.eclipse.ease.ui/src/org/eclipse/ease/ui/scripts/ui/ScriptContentProvider.java,1,16,3,0,0,0,1,1,0,1,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0
