file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
org.eclipse.jubula.rc.swing/src/org/eclipse/jubula/rc/swing/components/SwingComponent.java,1,11,2,16,0,9,1,5,0,7,0,0,1,0,0,0,1,2,0,0,0,8,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/BarRecord.java,1,128,23,1,15,0,6,1,0,1,12,1,1,0,0,0,4,0,5,0,5,0,0,1,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/aggregates/ValueRecordsAggregate.java,1,253,19,11,8,10,10,1,1,1,1,0,0,0,0,0,9,0,0,0,30,1,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hpsf/NoSingleSectionException.java,1,20,4,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/util/FixedField.java,1,13,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,16,0,0,0,0,0,0
org.eclipse.jubula.rc.common/src/org/eclipse/jubula/rc/common/driver/RobotConfiguration.java,1,15,0,8,0,4,0,3,0,0,1,4,0,0,0,0,1,3,0,0,0,0,1,0,0,0
org.eclipse.jubula.client.archive/src/org/eclipse/jubula/client/archive/converter/V4C001.java,1,42,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
org.eclipse.jubula.client.ui/src/org/eclipse/jubula/client/ui/preferences/IPreferenceListener.java,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jubula.rc.common/src/org/eclipse/jubula/rc/common/exception/InvalidImplClassException.java,1,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
org.eclipse.jubula.client.core/src/org/eclipse/jubula/client/core/model/TDManagerPO.java,1,258,28,2,6,0,4,2,0,2,12,2,0,0,1,0,4,0,18,0,17,0,5,0,0,0
org.eclipse.jubula.client.ui/src/org/eclipse/jubula/client/ui/command/parameters/AutIdentifierParameterValueConverter.java,1,32,3,0,3,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0
org.eclipse.jubula.rc.swt/src/org/eclipse/jubula/rc/swt/implclasses/DropdownButtonImplClass.java,1,34,4,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0
org.eclipse.jubula.client.core/src/org/eclipse/jubula/client/core/communication/AUTConnection.java,1,238,69,49,15,41,31,14,10,0,60,41,1,0,2,0,26,11,6,0,14,0,45,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/ddf/EscherBitmapBlip.java,1,79,16,2,7,0,3,3,0,2,8,7,1,0,0,0,2,2,4,0,2,1,7,6,0,0
org.eclipse.jubula.client.ui/src/org/eclipse/jubula/client/ui/controllers/propertysources/SpecTestCaseGUIPropertySource.java,1,436,98,20,12,0,52,7,13,5,37,0,8,2,4,0,29,1,23,4,30,1,30,16,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/DimensionsRecord.java,1,100,12,18,12,0,3,4,0,2,7,3,1,0,0,0,1,2,5,0,1,4,0,2,0,0
org.eclipse.jubula.client.ui/src/org/eclipse/jubula/client/ui/search/data/TestDataSearchData.java,1,33,17,2,4,1,4,2,4,1,4,1,1,0,0,0,2,2,0,0,0,3,0,0,0,0
org.eclipse.jubula.rc.swt/src/org/eclipse/jubula/rc/swt/implclasses/SwtApplicationImplClass.java,1,87,6,0,2,0,7,0,3,0,4,0,1,0,1,0,25,0,2,0,2,0,2,0,0,0
org.eclipse.jubula.tools/src/org/eclipse/jubula/tools/utils/generator/CompSystemProcessor.java,1,153,37,20,0,1,12,7,9,2,0,1,0,0,1,0,6,7,0,0,34,9,0,0,0,0
org.eclipse.jubula.examples.extension.rcp.rc/src/org/eclipse/jubula/rc/swt/implclasses/GroupImplClass.java,1,15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
org.eclipse.jubula.client.ui/src/org/eclipse/jubula/client/ui/databinding/InverseBooleanConverter.java,1,10,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
org.eclipse.jubula.rc.swing/src/org/eclipse/jubula/rc/swing/swing/driver/KeyReleasedEventMatcher.java,1,16,3,1,0,0,2,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
org.eclipse.jubula.client.core/src/org/eclipse/jubula/client/core/model/IObjectMappingCategoryPO.java,1,19,0,85,0,0,0,0,0,0,0,10,1,0,0,1,0,21,0,12,3,140,0,6,0,0
org.eclipse.jubula.client.core/src/org/eclipse/jubula/client/core/commands/StopAUTServerStateCommand.java,1,32,1,0,0,0,3,0,1,0,2,0,0,0,1,0,5,0,4,0,2,0,2,0,0,0
