file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/traverse/INodeWalker.java,1,12,0,2,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,7,2,0,0,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/model/AbstractModel.java,1,184,23,3,5,0,8,2,3,0,18,0,0,2,1,0,14,0,12,2,13,0,13,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/util/thread/ThreadUtils.java,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/adapt/IAdaptor.java,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/logging/IReporter.java,1,50,0,25,0,0,0,0,0,0,0,52,0,0,0,1,0,6,0,26,2,3,0,74,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/adapt/DefaultAdaptorFactory.java,1,54,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,4,0,2,0,0,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/arch/format/AbstractElementFormatter.java,1,59,3,0,1,0,2,0,0,0,1,0,0,0,1,0,4,0,1,0,3,0,0,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/config/IConfiguration.java,1,45,0,17,0,0,1,0,0,0,0,18,0,0,0,1,0,10,0,22,0,7,0,21,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/model/DefaultModelFactory.java,1,88,10,0,2,0,3,0,0,0,8,0,0,0,1,0,6,0,1,0,5,0,5,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/arch/format/ElementFormatter.java,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,2,0,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/resources/ClassLoaderCache.java,1,121,0,12,0,7,0,6,0,0,0,7,0,0,0,0,0,5,0,0,0,3,0,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/model/DomModel.java,1,26,3,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0
plugins/org.eclipse.actf.core/src/com/ibm/haac/raven/core/model/event/IModelEventListener.java,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0
