file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
org.eclipse.emf.emfstore.server.model/src/org/eclipse/emf/emfstore/server/model/versioning/operations/FeatureOperation.java,1,10,0,363,0,0,1,0,0,0,0,3,1,6,0,1,1,9,0,4,1,7,0,0,0,0
org.eclipse.emf.emfstore.server.model/src/org/eclipse/emf/emfstore/server/model/versioning/events/server/ServerPackage.java,1,37,1,0,1,0,1,0,0,0,2,67,0,0,0,1,1,17,0,6,0,3,2,78,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/attachment/provider/PatchAttachmentItemProvider.java,1,56,7,1,3,0,1,1,0,1,1,0,1,0,0,0,2,0,5,0,0,1,1,0,0,0
org.eclipse.emf.emfstore.server.model/src/org/eclipse/emf/emfstore/server/model/versioning/ChangePackage.java,1,24,0,77,0,0,0,0,0,0,0,11,0,0,0,1,4,56,0,13,4,99,0,0,0,0
org.eclipse.emf.emfstore.client.ui/src/org/eclipse/emf/emfstore/client/ui/views/emfstorebrowser/views/CertificateSelectionDialog.java,1,162,10,3,10,0,7,1,0,1,5,0,0,0,0,0,3,0,0,0,5,1,0,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/profile/Stereotype.java,1,11,0,0,0,0,0,0,0,0,0,12,1,0,0,1,1,9,0,6,1,11,0,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/release/provider/StreamItemProvider.java,1,83,1,1,0,0,1,1,0,1,7,0,0,0,0,0,4,0,0,0,0,1,6,0,0,0
org.eclipse.emf.emfstore.server.model/src/org/eclipse/emf/emfstore/server/model/accesscontrol/roles/util/RolesAdapterFactory.java,1,77,1,1,0,1,2,1,0,0,1,0,1,1,0,0,6,1,6,5,7,0,1,0,0,0
org.eclipse.emf.emfstore.modelgenerator.common/src/org/eclipse/emf/emfstore/modelgenerator/common/attribute/AttributeSetterEDate.java,1,25,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
org.eclipse.emf.emfstore.server.model/src/org/eclipse/emf/emfstore/server/model/versioning/VersionProperty.java,1,8,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,8,0,4,0,3,0,0,0,0
org.eclipse.emf.emfstore.standalone.ui/src/org/eclipse/emf/emfstore/standalone/ui/handlers/EnableMergingHandler.java,1,43,9,0,6,0,4,0,0,0,7,0,1,0,0,0,4,0,0,0,0,0,5,0,0,0
org.eclipse.emf.emfstore.common.model/src/org/eclipse/emf/emfstore/common/model/util/ModelElementChangeObserver.java,1,51,2,0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,5,0,0,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/classes/Dependency.java,1,8,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,7,0,4,2,3,0,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/requirement/provider/StepItemProvider.java,1,88,5,1,3,0,2,1,0,1,6,0,1,0,0,0,4,0,5,0,0,1,5,0,0,0
org.eclipse.emf.emfstore.server/src/org/eclipse/emf/emfstore/server/exceptions/StorageException.java,1,12,2,11,0,0,1,6,0,11,0,15,1,0,0,0,0,6,0,0,0,0,0,15,0,0
org.eclipse.emf.emfstore.server/src/org/eclipse/emf/emfstore/server/conflictDetection/BasicConflictDetectionStrategy.java,1,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,4,0,0,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/model/activity/ActivityEnd.java,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,0,0,0,3,0,0,0,0
org.eclipse.emf.emfstore.server.model/src/org/eclipse/emf/emfstore/server/model/versioning/events/server/ServerFactory.java,1,8,1,2,1,0,1,0,0,0,0,3,0,0,0,1,0,4,0,2,0,1,0,3,0,0
org.eclipse.emf.emfstore.client.proxy/src/org/eclipse/emf/emfstore/client/proxy/example/CommentFixClient.java,1,48,27,1,0,0,5,1,0,1,1,0,1,0,0,0,10,1,1,0,7,0,1,0,0,0
org.eclipse.emf.emfstore.client/src/org/eclipse/emf/emfstore/client/model/filetransfer/FileTransferUtil.java,1,52,4,0,1,0,2,0,2,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
org.eclipse.emf.emfstore.server.backchannel/src/org/eclipse/emf/emfstore/server/backchannel/connection/server/XmlRpcBackchannelConnectionHandler.java,1,36,5,2,5,1,3,3,0,1,3,2,0,0,1,0,5,2,3,0,6,1,0,1,0,0
org.eclipse.emf.emfstore.client/src/org/eclipse/emf/emfstore/client/model/changeTracking/notification/filter/IgnoreDatatypeFilter.java,1,22,6,0,3,0,2,1,0,1,3,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0
org.eclipse.emf.emfstore.client.model.edit/src/org/eclipse/emf/emfstore/client/model/provider/ModelItemProviderAdapterFactory.java,1,129,7,0,1,0,7,0,6,0,0,0,1,0,0,0,1,0,7,0,6,0,0,0,0,0
org.eclipse.emf.emfstore.client.ui/src/org/eclipse/emf/emfstore/client/ui/decorators/UsernameDecorator.java,1,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
org.eclipse.emf.emfstore.client.ui/src/org/eclipse/emf/emfstore/client/ui/views/emfstorebrowser/views/NewRepositoryWizardPageOne.java,1,179,24,1,7,0,10,1,1,1,4,0,1,0,0,0,5,0,1,0,8,1,0,0,0,0
org.eclipse.emf.emfstore.server.model/src/org/eclipse/emf/emfstore/server/model/versioning/operations/DiagramLayoutOperation.java,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0
org.eclipse.emf.emfstore.server.model/src/org/eclipse/emf/emfstore/server/model/impl/ModelPackageImpl.java,1,289,24,17,0,1,8,9,0,0,55,0,0,0,1,0,26,8,25,0,12,8,63,0,0,0
org.eclipse.emf.emfstore.client.test/src/org/eclipse/emf/emfstore/client/test/integration/forward/IntegrationTest.java,1,42,10,64,3,0,3,3,1,0,4,0,0,3,0,0,4,0,0,0,1,0,1,0,0,0
org.eclipse.emf.emfstore.client/src/org/eclipse/emf/emfstore/client/model/changeTracking/notification/filter/IgnoreNullFeatureNotificationsFilter.java,1,7,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
