file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
org.eclipse.virgo.kernel.services/src/test/java/org/eclipse/virgo/kernel/services/work/WorkAreaServiceFactoryTests.java,1,20,4,0,1,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
org.eclipse.virgo.kernel.shell/src/main/java/org/eclipse/virgo/kernel/shell/internal/converters/ServiceRegistryConverterRegistry.java,1,82,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,2,0,1,0,1,1
org.eclipse.virgo.kernel.deployer/src/main/java/org/eclipse/virgo/kernel/deployer/core/internal/ManifestUpgrader.java,1,66,27,10,0,0,3,1,2,1,3,0,0,0,2,0,9,1,1,0,17,1,3,0,0,0
org.eclipse.virgo.kernel.deployer/src/test/java/org/eclipse/virgo/kernel/deployer/core/internal/ImportExpandingTransformerTests.java,1,122,34,0,5,0,7,0,10,0,4,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0
org.eclipse.virgo.kernel.deployer.test/src/test/java/org/eclipse/virgo/kernel/deployer/test/TransitiveConstraintFailureDiagnosisTests.java,1,79,32,0,0,0,8,0,11,0,13,0,1,0,0,0,6,0,0,0,11,0,3,0,1,1
org.eclipse.virgo.kernel.userregion/src/main/java/org/eclipse/virgo/kernel/userregion/internal/importexpansion/BundleManifestProcessor.java,1,143,24,1,5,1,3,1,1,0,4,1,0,0,0,0,6,0,0,0,11,0,0,0,0,0
org.eclipse.virgo.util.common/src/main/java/org/eclipse/virgo/util/common/SynchronizedCollection.java,1,132,2,74,0,2,2,3,1,3,0,0,1,1,0,0,0,1,0,2,0,3,0,0,0,0
org.eclipse.virgo.kernel.model/src/main/java/org/eclipse/virgo/kernel/model/internal/deployer/DeployerArtifact.java,1,96,12,25,1,15,6,6,1,8,19,0,1,2,0,0,9,2,6,0,9,2,19,0,1,0
org.eclipse.virgo.apps.admin.core/src/test/java/org/eclipse/virgo/apps/admin/core/stubs/StubDumpExtractor.java,1,15,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0
org.eclipse.virgo.apps.admin.core/src/test/java/org/eclipse/virgo/apps/admin/core/dump/StandardDumpPathLocatorTests.java,1,78,16,0,11,0,3,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
org.eclipse.virgo.util.common/src/main/java/org/eclipse/virgo/util/common/SynchronizedIterator.java,1,26,1,34,0,0,1,4,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
org.eclipse.virgo.util.parser.manifest/src/main/java/org/eclipse/virgo/util/parser/manifest/ManifestContents.java,1,9,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,9,0,0,0,0
org.eclipse.virgo.kernel.deployer/src/main/java/org/eclipse/virgo/kernel/install/artifact/internal/ParPlanInstallArtifactFactory.java,1,42,2,2,0,1,6,1,2,1,0,0,0,0,0,0,9,0,0,0,19,1,0,0,1,0
org.eclipse.virgo.repository/src/main/java/org/eclipse/virgo/repository/internal/Index.java,1,66,9,7,0,5,0,1,0,2,0,0,0,0,0,0,2,0,0,0,6,1,0,0,0,0
org.eclipse.virgo.kernel.core/src/test/java/org/eclipse/virgo/kernel/config/internal/ovf/OvfEnvironmentPropertiesReaderTests.java,1,15,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
