file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
plugins/org.eclipse.fordiac.ide.model.structuredtext/src-gen/org/eclipse/fordiac/ide/model/structuredtext/structuredText/ContinueStatement.java,2,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,4,0,0,0,0
plugins/org.eclipse.fordiac.ide.model.structuredtext/src-gen/org/eclipse/fordiac/ide/model/structuredtext/structuredText/impl/CaseClauseImpl.java,2,133,0,1,0,0,0,1,0,1,17,0,0,0,1,0,4,0,3,0,4,1,16,0,0,0
plugins/org.eclipse.fordiac.ide.util/src/org/eclipse/fordiac/ide/util/comm/datatypes/IEC_ANY.java,2,35,4,21,2,0,2,16,0,2,2,0,0,8,0,0,1,12,0,62,0,40,0,0,0,0
plugins/org.eclipse.fordiac.ide.application/src/org/eclipse/fordiac/ide/application/wizards/SaveAsSubappWizardPage.java,2,32,0,2,0,0,1,1,0,1,4,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0
plugins/org.eclipse.fordiac.ide.model/src-gen/org/eclipse/fordiac/ide/model/libraryElement/impl/CompilerInfoImpl.java,2,126,0,1,0,0,0,1,0,1,21,0,0,0,1,0,2,0,5,0,0,1,17,0,0,0
plugins/org.eclipse.fordiac.ide.model/src-gen/org/eclipse/fordiac/ide/model/libraryElement/impl/MappingImpl.java,2,110,1,1,0,0,1,1,0,1,13,0,0,0,1,0,4,0,5,0,6,1,14,0,0,0
plugins/org.eclipse.fordiac.ide.model.edit/src-gen/org/eclipse/fordiac/ide/model/libraryElement/provider/CompilerInfoItemProvider.java,2,121,2,1,0,0,1,1,0,1,10,0,0,0,0,0,4,0,0,0,0,1,9,0,0,0
plugins/org.eclipse.fordiac.ide.model/src-gen/org/eclipse/fordiac/ide/model/virtualDNS/VirtualDNSCollection.java,2,9,0,8,0,0,0,0,0,0,0,4,0,0,0,1,0,8,0,4,0,13,0,0,0,0
plugins/org.eclipse.fordiac.ide.model.edit/src-gen/org/eclipse/fordiac/ide/model/libraryElement/provider/CompilerItemProvider.java,2,135,2,1,0,0,2,1,0,1,10,0,0,0,0,0,3,0,0,0,1,1,9,0,0,0
plugins/org.eclipse.fordiac.ide.fbtypeeditor.fbtester/src/org/eclipse/fordiac/ide/fbtypeeditor/fbtester/Activator.java,2,20,0,15,0,15,1,5,0,0,0,15,1,0,0,0,1,3,0,0,0,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.fbtypeeditor/src/org/eclipse/fordiac/ide/fbtypeeditor/editparts/TypeField.java,2,33,3,5,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,4,1,0,0,0,0
plugins/org.eclipse.fordiac.ide.deployment.ui/src/org/eclipse/fordiac/ide/deployment/ui/views/WarningAnnotation.java,2,44,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
plugins/org.eclipse.fordiac.ide.gef/src/org/eclipse/fordiac/ide/gef/provider/VersionContentProvider.java,2,12,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.application/src/org/eclipse/fordiac/ide/application/policies/InterfaceElementEditPolicy.java,2,48,2,12,0,0,3,3,0,0,0,0,0,3,0,0,4,0,0,5,1,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.model/src-gen/org/eclipse/fordiac/ide/model/Palette/SubApplicationTypePaletteEntry.java,2,7,0,4,0,0,0,0,0,0,0,1,1,0,0,1,2,15,1,1,1,10,0,0,0,0
plugins/org.eclipse.fordiac.ide.monitoring/src/org/eclipse/fordiac/ide/monitoring/provider/BreakpointsLabelProvider.java,2,53,5,0,0,0,1,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0
plugins/org.eclipse.fordiac.ide.model.structuredtext/xtend-gen/org/eclipse/fordiac/ide/model/structuredtext/converter/Real_ValueValueConverter.java,2,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
plugins/org.eclipse.fordiac.ide.fbtypeeditor/src/org/eclipse/fordiac/ide/fbtypeeditor/editparts/WithEditPart.java,2,142,6,3,2,0,2,3,1,2,2,0,0,0,0,0,5,1,0,0,8,1,0,0,0,0
plugins/org.eclipse.fordiac.ide.application/src/org/eclipse/fordiac/ide/application/commands/CommandUtil.java,2,40,6,2,3,2,6,1,0,0,6,2,0,0,0,0,8,0,0,0,2,0,2,0,0,0
plugins/org.eclipse.fordiac.ide.model/src-gen/org/eclipse/fordiac/ide/model/libraryElement/impl/VarDeclarationImpl.java,2,405,8,16,5,13,3,7,0,1,84,0,1,2,1,0,9,5,26,15,11,1,82,0,0,0
plugins/org.eclipse.fordiac.ide.fbtypeeditor.ecc/src/org/eclipse/fordiac/ide/fbtypeeditor/ecc/commands/DeleteTransitionCommand.java,2,36,11,9,0,0,0,3,0,5,0,0,0,0,0,0,3,1,0,0,5,3,0,0,0,0
plugins/org.eclipse.fordiac.ide.export.ui/src/org/eclipse/fordiac/ide/export/ui/wizard/SelectFBTypesWizardPage.java,2,248,5,7,1,0,2,2,0,1,2,0,0,0,0,0,2,0,0,0,3,1,1,0,0,1
plugins/org.eclipse.fordiac.ide.systemmanagement.ui/src/org/eclipse/fordiac/ide/systemmanagement/ui/systemexplorer/SubAppItemProviderForSystem.java,2,53,3,1,0,0,3,1,0,1,0,0,2,0,0,0,4,0,1,0,3,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.monitoring/src-gen/org/eclipse/fordiac/ide/monitoring/monCom/impl/MonComPackageImpl.java,2,148,0,1,0,1,0,1,0,0,19,0,0,0,1,0,7,0,20,0,0,0,29,0,0,0
plugins/org.eclipse.fordiac.ide.application/src/org/eclipse/fordiac/ide/application/actions/DeleteFBNetworkAction.java,2,33,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.gef/src/org/eclipse/fordiac/ide/gef/provider/CompilerLabelProvider.java,2,30,5,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.model.structuredtext.ui/xtend-gen/org/eclipse/fordiac/ide/model/structuredtext/ui/ExtendedStructuredTextActivator.java,2,40,5,4,4,4,3,2,2,0,0,5,1,0,0,0,3,2,5,0,1,0,0,1,0,0
plugins/org.eclipse.fordiac.ide.model.structuredtext/xtend-gen/org/eclipse/fordiac/ide/model/structuredtext/converter/Date_LiteralValueConverter.java,2,9,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
plugins/org.eclipse.fordiac.ide.fbtypeeditor/src/org/eclipse/fordiac/ide/fbtypeeditor/DataTypeCreationFactory.java,2,8,1,3,0,0,1,1,0,3,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.monitoring/src/org/eclipse/fordiac/ide/monitoring/preferences/MonitoringPreferences.java,2,38,1,0,1,0,2,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
plugins/org.eclipse.fordiac.ide.systemimport/src/org/eclipse/fordiac/ide/systemimport/IEC61499_2ImportWizardPage.java,2,94,11,3,0,0,2,2,2,1,0,0,0,0,2,0,4,0,2,0,2,1,0,0,0,0
plugins/org.eclipse.fordiac.ide.model.xtext.fbt/xtend-gen/org/eclipse/fordiac/ide/model/xtext/fbt/FBTypeStandaloneSetup.java,2,8,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.model/src-gen/org/eclipse/fordiac/ide/model/libraryElement/ECState.java,2,8,0,54,0,0,0,0,0,0,0,14,2,0,0,1,0,40,0,4,0,63,0,0,0,0
plugins/org.eclipse.fordiac.ide.fbrtlauncher/src/org/eclipse/fordiac/ide/fbrtlauncher/FBRTLauncher.java,2,108,10,0,3,0,6,0,4,0,10,0,0,0,1,0,5,0,5,0,2,0,7,0,0,0
plugins/org.eclipse.fordiac.ide.model.structuredtext/xtend-gen/org/eclipse/fordiac/ide/model/structuredtext/parser/antlr/ExpressionParser.java,2,9,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.gef/src/org/eclipse/fordiac/ide/gef/DiagramEditor.java,2,241,5,5,0,1,7,3,6,0,1,0,0,1,0,0,6,3,0,11,1,3,1,0,0,0
plugins/org.eclipse.fordiac.ide.monitoring/src/org/eclipse/fordiac/ide/monitoring/DisableSystemMonitoringRunnable.java,2,61,15,1,0,0,3,1,0,1,0,0,0,0,0,0,4,0,0,0,7,1,0,0,0,0
plugins/org.eclipse.fordiac.ide.model/src/org/eclipse/fordiac/ide/model/dataimport/CommonElementImporter.java,2,168,31,42,4,42,5,9,4,0,32,42,0,0,0,0,11,0,0,0,9,0,28,0,0,0
plugins/org.eclipse.fordiac.ide.util/src/org/eclipse/fordiac/ide/util/action/HideEventConnectionsAction.java,2,28,2,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.application/src/org/eclipse/fordiac/ide/application/policies/FeedbackConnectionEndpointEditPolicy.java,2,30,0,4,0,2,0,3,0,2,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.fbtypeeditor.ecc/src/org/eclipse/fordiac/ide/fbtypeeditor/ecc/actions/AddECCActionAction.java,2,57,7,1,0,0,7,2,2,1,1,1,0,0,0,0,9,1,0,0,7,0,1,1,0,0
plugins/org.eclipse.fordiac.ide.fbtypeeditor/src/org/eclipse/fordiac/ide/fbtypeeditor/properties/DataInterfaceElementSection.java,2,165,32,0,4,0,11,0,6,0,1,0,1,0,0,0,13,0,5,0,5,0,11,0,0,1
plugins/org.eclipse.fordiac.ide.model.commands/src/org/eclipse/fordiac/ide/model/commands/create/WithCreateCommand.java,2,81,16,16,3,0,2,3,0,3,6,0,0,0,0,0,7,3,0,0,8,4,3,0,0,0
plugins/org.eclipse.fordiac.ide.model/src-gen/org/eclipse/fordiac/ide/model/libraryElement/Algorithm.java,2,3,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,24,0,0,0,31,0,0,0,0
plugins/org.eclipse.fordiac.ide.systemconfiguration/src/org/eclipse/fordiac/ide/systemconfiguration/views/VirtualDNSCollectionProvider.java,2,32,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.model/src-gen/org/eclipse/fordiac/ide/model/libraryElement/impl/ResourceTypeImpl.java,2,145,6,1,5,0,1,1,0,1,23,0,1,0,1,0,5,0,11,0,7,1,22,0,0,0
plugins/org.eclipse.fordiac.ide.fbtypeeditor.ecc/src/org/eclipse/fordiac/ide/fbtypeeditor/ecc/preferences/ECCEditorPreferencePage.java,2,46,1,0,1,0,3,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,15,0,0,0
plugins/org.eclipse.fordiac.ide.model/src-gen/org/eclipse/fordiac/ide/model/libraryElement/impl/OtherAlgorithmImpl.java,2,69,7,1,6,0,1,1,0,1,6,0,1,0,1,0,2,0,8,0,0,1,6,0,0,0
plugins/org.eclipse.fordiac.ide.runtime/src/org/eclipse/fordiac/ide/runtime/Activator.java,2,22,0,4,0,4,1,3,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,1,0,0
plugins/org.eclipse.fordiac.ide.typemanagement/src/org/eclipse/fordiac/ide/typemanagement/navigator/TypeLibRootContentLabelProvider.java,2,34,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
plugins/org.eclipse.fordiac.ide.fbtypeeditor.fbtester/src/org/eclipse/fordiac/ide/fbtypeeditor/fbtester/IFBTestConfiguration.java,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,3,0,0,0,0
plugins/org.eclipse.fordiac.ide.runtime/src/org/eclipse/fordiac/ide/runtime/IRuntimeLauncher.java,2,9,0,21,0,0,2,0,0,0,0,0,0,0,0,2,0,5,0,10,0,8,0,0,0,0
plugins/org.eclipse.fordiac.ide.gef/src/org/eclipse/fordiac/ide/gef/policies/IChangeStringEditPart.java,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,1,0,0,0,0
plugins/org.eclipse.fordiac.ide.monitoring/src-gen/org/eclipse/fordiac/ide/monitoring/monCom/impl/MonComFactoryImpl.java,2,75,6,1,0,1,6,1,6,0,8,0,0,0,1,0,8,0,7,0,7,0,8,0,0,0
plugins/org.eclipse.fordiac.ide.systemconfiguration/src/org/eclipse/fordiac/ide/systemconfiguration/editor/SystemConfigurationEditorInput.java,2,23,6,5,2,0,2,3,0,3,2,0,1,0,0,0,3,2,0,0,1,3,0,0,0,0
plugins/org.eclipse.fordiac.ide.gef/src/org/eclipse/fordiac/ide/gef/router/ManhattenConnectionRouterFactory.java,2,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.application/src/org/eclipse/fordiac/ide/application/policies/DisableConnectionHandleRoleEditPolicy.java,2,41,6,0,2,0,2,1,0,1,0,0,1,0,0,0,2,1,2,0,2,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.fbtypeeditor.ecc/src/org/eclipse/fordiac/ide/fbtypeeditor/ecc/STAlgorithmCreationFactory.java,2,15,1,0,0,0,0,1,0,1,2,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
plugins/org.eclipse.fordiac.ide.model.edit/src-gen/org/eclipse/fordiac/ide/model/libraryElement/provider/ConfigurableObjectItemProvider.java,2,103,9,19,3,15,1,4,0,1,9,0,1,3,0,0,3,0,4,23,0,1,8,0,0,0
plugins/org.eclipse.fordiac.ide.util/src/org/eclipse/fordiac/ide/util/preferences/PreferenceInitializer.java,2,16,1,0,1,0,2,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
plugins/org.eclipse.fordiac.ide.model/src-gen/org/eclipse/fordiac/ide/model/libraryElement/IAttribute.java,2,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.model.structuredtext.ui/src-gen/org/eclipse/fordiac/ide/model/structuredtext/ide/AbstractStructuredTextIdeModule.java,2,30,0,0,0,0,2,1,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.model/src-gen/org/eclipse/fordiac/ide/model/libraryElement/impl/ECCImpl.java,2,127,0,1,0,0,0,1,0,1,21,0,0,0,1,0,4,0,4,0,3,1,19,0,0,0
plugins/org.eclipse.fordiac.ide.model.xtext.fbt.ui/xtend-gen/org/eclipse/fordiac/ide/model/xtext/fbt/ide/FBTypeIdeSetup.java,2,16,0,0,0,0,3,0,2,0,0,0,1,0,0,0,3,0,1,0,2,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.fbtypeeditor.fbtester/src/org/eclipse/fordiac/ide/fbtypeeditor/fbtester/editparts/TestEventEditPart.java,2,58,22,0,2,0,6,1,0,1,1,0,1,0,1,0,2,1,5,0,0,0,4,0,0,0
plugins/org.eclipse.fordiac.ide.deployment.ui/src/org/eclipse/fordiac/ide/deployment/ui/xml/XMLConfiguration.java,2,65,6,1,3,0,6,1,4,1,12,0,0,0,0,0,1,1,0,0,4,0,9,0,0,0
plugins/org.eclipse.fordiac.ide.model/src-gen/org/eclipse/fordiac/ide/model/libraryElement/impl/ApplicationImpl.java,2,161,6,1,4,0,2,1,0,1,23,0,1,0,1,0,4,0,12,0,4,1,24,0,0,0
plugins/org.eclipse.fordiac.ide.util/src/org/eclipse/fordiac/ide/util/comm/channels/udp/UDPChannel.java,2,102,12,4,7,2,7,3,3,0,3,2,1,0,0,0,7,2,3,0,5,2,1,0,0,0
plugins/org.eclipse.fordiac.ide.model.structuredtext/xtend-gen/org/eclipse/fordiac/ide/model/structuredtext/converter/BINARY_INTValueConverter.java,2,9,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
plugins/org.eclipse.fordiac.ide.model.structuredtext/xtend-gen/org/eclipse/fordiac/ide/model/structuredtext/converter/LongValueConverter.java,2,71,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0
plugins/org.eclipse.fordiac.ide.model.commands/src/org/eclipse/fordiac/ide/model/commands/change/ChangeIdentificationCommand.java,2,16,4,6,0,0,0,6,0,0,1,0,0,6,0,0,3,0,0,0,2,0,1,18,0,0
