file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/debug/model/AcceleoRunToLineAdapter.java,1,49,3,0,1,0,4,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
plugins/org.eclipse.acceleo.model/src-gen/org/eclipse/acceleo/model/mtl/Module.java,1,9,0,32,0,0,0,0,0,0,0,7,0,0,0,1,0,34,0,4,0,79,0,0,0,0
plugins/org.eclipse.acceleo.ide.ui/src-gen/org/eclipse/acceleo/internal/ide/ui/wizards/newproject/CreateModuleActivatorWriter.java,1,29,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
plugins/org.eclipse.acceleo.parser/src/org/eclipse/acceleo/internal/parser/IAcceleoParserProblemsConstants.java,1,13,5,0,5,0,1,0,0,0,5,26,0,0,0,0,0,3,0,0,0,0,0,26,0,0
plugins/org.eclipse.acceleo.model/src-gen/org/eclipse/acceleo/model/mtl/QueryInvocation.java,1,8,0,30,0,0,0,0,0,0,0,3,1,0,0,1,0,9,0,3,1,14,0,0,0,0
plugins/org.eclipse.acceleo.common/src/org/eclipse/acceleo/common/AcceleoCommonPlugin.java,1,231,22,28,20,25,9,6,0,0,20,34,0,0,0,0,4,4,0,0,2,0,8,5,0,0
plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/editors/template/AcceleoHover.java,1,77,1,1,1,0,2,1,0,1,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0
tests/org.eclipse.acceleo.engine.tests/src/org/eclipse/acceleo/engine/tests/unit/evaluation/AbstractAcceleoEvaluationVisitorTest.java,1,138,8,345,1,0,3,6,1,0,2,0,1,6,0,0,7,0,3,0,4,0,4,105,0,0
tests/org.eclipse.acceleo.parser.tests/src-gen/org/eclipse/acceleo/parser/tests/extlibrary/impl/ExtlibraryFactoryImpl.java,1,129,9,1,1,1,9,1,8,0,12,0,0,0,1,0,11,0,9,0,10,0,11,0,0,0
examples/org.eclipse.acceleo.module.example.uml2java/src/org/eclipse/acceleo/module/example/uml2java/Uml2JavaPlugin.java,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tests/org.eclipse.acceleo.engine.tests/src/org/eclipse/acceleo/engine/tests/AcceleoEngineTestPlugin.java,1,22,0,1,0,1,0,10,0,0,0,16,0,0,0,0,0,10,0,0,0,0,0,15,0,0
examples/org.eclipse.acceleo.module.example.ecore2python/src/org/eclipse/acceleo/module/ecore2python/Ecore2PythonPlugin.java,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plugins/org.eclipse.acceleo.parser/src/org/eclipse/acceleo/internal/parser/ast/ASTFactory.java,1,285,22,132,0,0,1,2,1,1,46,0,0,0,0,0,1,0,0,0,36,1,14,0,0,0
plugins/org.eclipse.acceleo.common/src/org/eclipse/acceleo/common/AcceleoLibrariesRegistry.java,1,52,3,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0
plugins/org.eclipse.acceleo.parser/src-gen/org/eclipse/acceleo/parser/cst/impl/TemplateOverridesValueImpl.java,1,120,0,1,0,0,0,1,0,1,16,0,0,0,1,0,2,0,6,0,0,1,16,0,0,0
tests/org.eclipse.acceleo.parser.tests/src-gen/org/eclipse/acceleo/parser/tests/extlibrary/impl/EmployeeImpl.java,1,78,5,1,4,0,1,1,0,1,7,0,1,0,1,0,2,0,7,0,3,1,7,0,0,0
tests/org.eclipse.acceleo.parser.tests/src-gen/org/eclipse/acceleo/parser/tests/extlibrary/Employee.java,1,5,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,6,0,2,0,6,0,0,0,0
plugins/org.eclipse.acceleo.parser/src/org/eclipse/acceleo/parser/AcceleoSourceBuffer.java,1,149,14,220,2,0,6,10,4,24,7,0,0,1,1,0,6,7,6,1,5,32,1,2,0,0
plugins/org.eclipse.acceleo.parser/src-gen/org/eclipse/acceleo/parser/cst/LetBlock.java,1,9,0,9,0,0,0,0,0,0,0,5,1,0,0,1,0,8,0,5,2,14,0,0,0,0
